time, action, id, version, name, status, code, sampling interval (s), sampling resolution (C), samples, time diff (s), start time, lat, long, accuracy, device
2023-09-01 13:53:23 UTC+0100, TAP LOGGER, 04FC 2200 CA1D 08, NA, ieminth02a, WRONG PASSWORD, NA, NA, NA, NA, NA, NA, 52.125723, -10.109895, 1.6, Armor X10 Pro
2023-09-01 13:53:57 UTC+0100, DATA DOWNLOADED, 04FC 2200 CA1D 08, NA, ieminth02a, WRONG PASSWORD, NA, NA, NA, NA, NA, NA, 52.125723, -10.109895, 1.6, Armor X10 Pro
2023-09-01 13:54:46 UTC+0100, CODE CHANGE, 04FC 2200 CA1D 08, T2.4, ieminth02a,MISSION RUNNING, 3636, 3600, 0.1, 11382, 873, 2022-05-15 09:00:07 UTC+0100, 52.125723, -10.109895, 1.6, Armor X10 Pro
2023-09-01 13:54:48 UTC+0100, START MISSION, 04FC 2200 CA1D 08, T2.4, ieminth02a,WAITING TO START, 3636, 3600, 0.1, NA, -3, 2023-09-01 14:00:00 UTC+0100, 52.125723, -10.109895, 1.6, Armor X10 Pro
2023-09-01 13:56:53 UTC+0100, TAP LOGGER, 046F D100 FA05 10, NA, iemintc03b, WRONG PASSWORD, NA, NA, NA, NA, NA, NA, 52.125625, -10.110053, 2.4, Armor X10 Pro
2023-09-01 13:57:14 UTC+0100, DATA DOWNLOADED, 046F D100 FA05 10, NA, iemintc03b, WRONG PASSWORD, NA, NA, NA, NA, NA, NA, 52.125625, -10.110053, 2.4, Armor X10 Pro
2023-09-01 13:58:02 UTC+0100, CODE CHANGE, 046F D100 FA05 10, T6.0, iemintc03b,MISSION RUNNING, 3636, 3600, 0.1, 11381, 463, 2022-05-15 08:58:59 UTC+0100, 52.125625, -10.110053, 2.4, Armor X10 Pro
2023-09-01 13:58:04 UTC+0100, START MISSION, 046F D100 FA05 10, T6.0, iemintc03b,WAITING TO START, 3636, 3600, 0.1, NA, 1, 2023-09-01 14:00:02 UTC+0100, 52.125625, -10.110053, 2.4, Armor X10 Pro
2023-09-01 13:59:19 UTC+0100, TAP LOGGER, 04A4 1200 5E4F 0F, NA, ieminth03b, WRONG PASSWORD, NA, NA, NA, NA, NA, NA, 52.125578, -10.110052, 1.4, Armor X10 Pro
2023-09-01 13:59:40 UTC+0100, DATA DOWNLOADED, 04A4 1200 5E4F 0F, NA, ieminth03b, WRONG PASSWORD, NA, NA, NA, NA, NA, NA, 52.125578, -10.110052, 1.4, Armor X10 Pro
2023-09-01 14:00:28 UTC+0100, CODE CHANGE, 04A4 1200 5E4F 0F, T6.0, ieminth03b,MISSION RUNNING, 3636, 3600, 0.1, 11381, 399, 2022-05-15 08:58:59 UTC+0100, 52.125578, -10.110052, 1.4, Armor X10 Pro
2023-09-01 14:00:29 UTC+0100, START MISSION, 04A4 1200 5E4F 0F, T6.0, ieminth03b,WAITING TO START, 3636, 3600, 0.1, NA, 3, 2023-09-01 14:59:26 UTC+0100, 52.125578, -10.110052, 1.4, Armor X10 Pro
2023-09-01 14:01:42 UTC+0100, TAP LOGGER, 0473 D800 EA1D 0D, T7.3, ,NO MISSION, 0000, NA, NA, NA, NA, NA, 52.125578, -10.110052, 1.4, Armor X10 Pro
2023-09-01 14:01:43 UTC+0100, DATA DOWNLOADED, 0473 D800 EA1D 0D, T7.3, ,NO MISSION, 0000, NA, NA, NA, NA, NA, 52.125578, -10.110052, 1.4, Armor X10 Pro
2023-09-01 14:01:46 UTC+0100, CODE CHANGE, 0473 D800 EA1D 0D, T7.3, iemintc03b,NO MISSION, 3636, NA, NA, NA, NA, NA, 52.125578, -10.110052, 1.4, Armor X10 Pro
2023-09-01 14:01:47 UTC+0100, START MISSION, 0473 D800 EA1D 0D, T7.3, iemintc03b,MISSION RUNNING, 3636, 3600, 0.1, 1, 2, 2023-09-01 14:01:44 UTC+0100, 52.125578, -10.110052, 1.4, Armor X10 Pro
2023-09-01 14:01:59 UTC+0100, TAP LOGGER, 042F FF00 7C0C 06, T7.3, ,NO MISSION, 0000, NA, NA, NA, NA, NA, 52.125578, -10.110052, 1.4, Armor X10 Pro
2023-09-01 14:02:00 UTC+0100, DATA DOWNLOADED, 042F FF00 7C0C 06, T7.3, ,NO MISSION, 0000, NA, NA, NA, NA, NA, 52.125578, -10.110052, 1.4, Armor X10 Pro
2023-09-01 14:02:03 UTC+0100, CODE CHANGE, 042F FF00 7C0C 06, T7.3, ieminth03b,NO MISSION, 3636, NA, NA, NA, NA, NA, 52.125578, -10.110052, 1.4, Armor X10 Pro
2023-09-01 14:02:04 UTC+0100, START MISSION, 042F FF00 7C0C 06, T7.3, ieminth03b,MISSION RUNNING, 3636, 3600, 0.1, 1, 2, 2023-09-01 14:02:01 UTC+0100, 52.125578, -10.110052, 1.4, Armor X10 Pro
2023-09-01 14:03:27 UTC+0100, TAP LOGGER, 0485 5A00 E305 08, T7.3, ,NO MISSION, 0000, NA, NA, NA, NA, NA, 52.125718, -10.109873, 1.4, Armor X10 Pro
2023-09-01 14:03:28 UTC+0100, DATA DOWNLOADED, 0485 5A00 E305 08, T7.3, ,NO MISSION, 0000, NA, NA, NA, NA, NA, 52.125718, -10.109873, 1.4, Armor X10 Pro
2023-09-01 14:03:31 UTC+0100, CODE CHANGE, 0485 5A00 E305 08, T7.3, ieminth02a,NO MISSION, 3636, NA, NA, NA, NA, NA, 52.125718, -10.109873, 1.4, Armor X10 Pro
2023-09-01 14:03:32 UTC+0100, START MISSION, 0485 5A00 E305 08, T7.3, ieminth02a,MISSION RUNNING, 3636, 3600, 0.1, 1, 2, 2023-09-01 14:03:29 UTC+0100, 52.125718, -10.109873, 1.4, Armor X10 Pro
2023-09-01 14:04:17 UTC+0100, UNKNOW, 044D 3900 3F05 02, T2.4, ,MISSION RUNNING, 0000, 3600, 0.1, 11382, 312, 2022-05-15 09:00:14 UTC+0100, 52.125757, -10.109810, 1.6, Armor X10 Pro
2023-09-01 14:04:23 UTC+0100, TAP LOGGER, 044D 3900 3F05 02, NA, iemintc01a, WRONG PASSWORD, NA, NA, NA, NA, NA, NA, 52.125757, -10.109810, 1.6, Armor X10 Pro
2023-09-01 14:04:57 UTC+0100, DATA DOWNLOADED, 044D 3900 3F05 02, NA, iemintc01a, WRONG PASSWORD, NA, NA, NA, NA, NA, NA, 52.125757, -10.109810, 1.6, Armor X10 Pro
2023-09-01 14:05:42 UTC+0100, CODE CHANGE, 044D 3900 3F05 02, T2.4, iemintc01a,MISSION RUNNING, 3636, 3600, 0.1, 11382, 313, 2022-05-15 09:00:14 UTC+0100, 52.125757, -10.109810, 1.6, Armor X10 Pro
2023-09-01 14:05:44 UTC+0100, START MISSION, 044D 3900 3F05 02, T2.4, iemintc01a,WAITING TO START, 3636, 3600, 0.1, NA, -4, 2023-09-01 15:00:00 UTC+0100, 52.125757, -10.109810, 1.6, Armor X10 Pro
2023-09-01 14:06:34 UTC+0100, TAP LOGGER, 04B4 4D00 BF70 02, NA, ieminth01a, WRONG PASSWORD, NA, NA, NA, NA, NA, NA, 52.125757, -10.109810, 1.6, Armor X10 Pro
2023-09-01 14:06:55 UTC+0100, DATA DOWNLOADED, 04B4 4D00 BF70 02, NA, ieminth01a, WRONG PASSWORD, NA, NA, NA, NA, NA, NA, 52.125757, -10.109810, 1.6, Armor X10 Pro
2023-09-01 14:06:59 UTC+0100, CODE CHANGE, 04B4 4D00 BF70 02, T7.3, ieminth01a,MISSION RUNNING, 3636, 3600, 0.1, 11380, 24, 2022-05-15 11:00:00 UTC+0100, 52.125757, -10.109810, 1.6, Armor X10 Pro
2023-09-01 14:07:00 UTC+0100, START MISSION, 04B4 4D00 BF70 02, T7.3, ieminth01a,WAITING TO START, 3636, 3600, 0.1, NA, 2, 2023-09-01 15:00:00 UTC+0100, 52.125757, -10.109810, 1.6, Armor X10 Pro
2023-09-01 14:08:06 UTC+0100, TAP LOGGER, 0462 B600 962A 0A, T7.3, ,NO MISSION, 0000, NA, NA, NA, NA, NA, 52.125757, -10.109810, 1.6, Armor X10 Pro
2023-09-01 14:08:07 UTC+0100, DATA DOWNLOADED, 0462 B600 962A 0A, T7.3, ,NO MISSION, 0000, NA, NA, NA, NA, NA, 52.125757, -10.109810, 1.6, Armor X10 Pro
2023-09-01 14:08:10 UTC+0100, CODE CHANGE, 0462 B600 962A 0A, T7.3, iemintc01a,NO MISSION, 3636, NA, NA, NA, NA, NA, 52.125757, -10.109810, 1.6, Armor X10 Pro
2023-09-01 14:08:11 UTC+0100, START MISSION, 0462 B600 962A 0A, T7.3, iemintc01a,MISSION RUNNING, 3636, 3600, 0.1, 1, 2, 2023-09-01 14:08:08 UTC+0100, 52.125757, -10.109810, 1.6, Armor X10 Pro
2023-09-01 14:48:54 UTC+0100, TAP LOGGER, 04E6 BB00 8808 02, NA, ieminsc02b, WRONG PASSWORD, NA, NA, NA, NA, NA, NA, 52.125920, -10.109953, 2.5, Armor X10 Pro
2023-09-01 14:48:56 UTC+0100, DATA DOWNLOADED, 04E6 BB00 8808 02, NA, ieminsc02b, WRONG PASSWORD, NA, NA, NA, NA, NA, NA, 52.125920, -10.109953, 2.5, Armor X10 Pro
2023-09-01 14:48:59 UTC+0100, CODE CHANGE, 04E6 BB00 8808 02, T2.4, ieminsc02b,DEPLETED BATTERY, 3636, 3600, 0.1, 0, NA, 1970-01-01 01:00:00 UTC+0100, 52.125920, -10.109953, 2.5, Armor X10 Pro
2023-09-01 14:49:02 UTC+0100, ERROR START, 04E6 BB00 8808 02, T2.4, ieminsc02b,DEPLETED BATTERY, 3636, 3600, 0.1, 0, NA, 1970-01-01 01:00:00 UTC+0100, 52.125920, -10.109953, 2.5, Armor X10 Pro
2023-09-01 14:49:12 UTC+0100, TAP LOGGER, 04E6 BB00 8808 02, T2.4, ieminsc02b,DEPLETED BATTERY, 3636, 3600, 0.1, 0, NA, 1970-01-01 01:00:00 UTC+0100, 52.125890, -10.109983, 2.7, Armor X10 Pro
2023-09-01 14:50:12 UTC+0100, TAP LOGGER, 04B6 0400 1B1D 0C, NA, ieminsc02a, WRONG PASSWORD, NA, NA, NA, NA, NA, NA, 52.125930, -10.110018, 2.2, Armor X10 Pro
2023-09-01 14:50:33 UTC+0100, DATA DOWNLOADED, 04B6 0400 1B1D 0C, NA, ieminsc02a, WRONG PASSWORD, NA, NA, NA, NA, NA, NA, 52.125930, -10.110018, 2.2, Armor X10 Pro
2023-09-01 14:51:21 UTC+0100, CODE CHANGE, 04B6 0400 1B1D 0C, T6.0, ieminsc02a,MISSION RUNNING, 3636, 3600, 0.1, 11382, 474, 2022-05-15 08:58:59 UTC+0100, 52.125930, -10.110018, 2.2, Armor X10 Pro
2023-09-01 14:51:23 UTC+0100, START MISSION, 04B6 0400 1B1D 0C, T6.0, ieminsc02a,WAITING TO START, 3636, 3600, 0.1, NA, 3, 2023-09-01 14:59:19 UTC+0100, 52.125930, -10.110018, 2.2, Armor X10 Pro
2023-09-01 14:55:05 UTC+0100, TAP LOGGER, 0495 4A00 9959 0A, T7.3, ,NO MISSION, 0000, NA, NA, NA, NA, NA, 52.125893, -10.109923, 1.8, Armor X10 Pro
2023-09-01 14:55:07 UTC+0100, DATA DOWNLOADED, 0495 4A00 9959 0A, T7.3, ,NO MISSION, 0000, NA, NA, NA, NA, NA, 52.125893, -10.109923, 1.8, Armor X10 Pro
2023-09-01 14:55:09 UTC+0100, CODE CHANGE, 0495 4A00 9959 0A, T7.3, ieminsc02a,NO MISSION, 3636, NA, NA, NA, NA, NA, 52.125893, -10.109923, 1.8, Armor X10 Pro
2023-09-01 14:55:11 UTC+0100, START MISSION, 0495 4A00 9959 0A, T7.3, ieminsc02a,MISSION RUNNING, 3636, 3600, 0.1, 1, 3, 2023-09-01 14:55:07 UTC+0100, 52.125893, -10.109923, 1.8, Armor X10 Pro
2023-09-01 15:02:53 UTC+0100, TAP LOGGER, 0445 D400 863A 10, NA, ieminsh01b, WRONG PASSWORD, NA, NA, NA, NA, NA, NA, 52.125875, -10.110023, 2.4, Armor X10 Pro
2023-09-01 15:03:13 UTC+0100, DATA DOWNLOADED, 0445 D400 863A 10, NA, ieminsh01b, WRONG PASSWORD, NA, NA, NA, NA, NA, NA, 52.125875, -10.110023, 2.4, Armor X10 Pro
2023-09-01 15:03:17 UTC+0100, CODE CHANGE, 0445 D400 863A 10, T6.0, ieminsh01b,MISSION RUNNING, 3636, 3600, 0.1, 11382, 420, 2022-05-15 08:58:59 UTC+0100, 52.125875, -10.110023, 2.4, Armor X10 Pro
2023-09-01 15:03:18 UTC+0100, START MISSION, 0445 D400 863A 10, T6.0, ieminsh01b,WAITING TO START, 3636, 3600, 0.1, NA, 2, 2023-09-01 15:59:15 UTC+0100, 52.125875, -10.110023, 2.4, Armor X10 Pro
2023-09-01 15:08:03 UTC+0100, TAP LOGGER, 0403 9700 5B38 06, T7.3, ,MISSION RUNNING, 0000, 300, 0.1, 1721, 0, 2023-08-26 15:45:00 UTC+0100, 52.125875, -10.110023, 2.4, Armor X10 Pro
2023-09-01 15:08:07 UTC+0100, DATA DOWNLOADED, 0403 9700 5B38 06, T7.3, ,MISSION RUNNING, 0000, 300, 0.1, 1721, -1, 2023-08-26 15:45:00 UTC+0100, 52.125875, -10.110023, 2.4, Armor X10 Pro
2023-09-01 15:08:10 UTC+0100, CODE CHANGE, 0403 9700 5B38 06, T7.3, ieminsh01b,MISSION RUNNING, 3636, 300, 0.1, 1721, -1, 2023-08-26 15:45:00 UTC+0100, 52.125875, -10.110023, 2.4, Armor X10 Pro
2023-09-01 15:08:12 UTC+0100, START MISSION, 0403 9700 5B38 06, T7.3, ieminsh01b,WAITING TO START, 3636, 3600, 0.1, NA, 2, 2023-09-01 16:00:00 UTC+0100, 52.125875, -10.110023, 2.4, Armor X10 Pro
2023-09-01 15:09:00 UTC+0100, UNKNOW, 0475 AC00 5C4F 02, T7.3, ,NO MISSION, 0000, NA, NA, NA, NA, NA, 52.125875, -10.110023, 2.4, Armor X10 Pro
2023-09-01 15:09:07 UTC+0100, TAP LOGGER, 0475 AC00 5C4F 02, T7.3, ,NO MISSION, 0000, NA, NA, NA, NA, NA, 52.125875, -10.110023, 2.4, Armor X10 Pro
2023-09-01 15:09:09 UTC+0100, DATA DOWNLOADED, 0475 AC00 5C4F 02, T7.3, ,NO MISSION, 0000, NA, NA, NA, NA, NA, 52.125875, -10.110023, 2.4, Armor X10 Pro
2023-09-01 15:09:12 UTC+0100, CODE CHANGE, 0475 AC00 5C4F 02, T7.3, ieminsh03a,NO MISSION, 3636, NA, NA, NA, NA, NA, 52.125875, -10.110023, 2.4, Armor X10 Pro
2023-09-01 15:09:13 UTC+0100, START MISSION, 0475 AC00 5C4F 02, T7.3, ieminsh03a,MISSION RUNNING, 3636, 3600, 0.1, 1, 2, 2023-09-01 15:09:10 UTC+0100, 52.125875, -10.110023, 2.4, Armor X10 Pro
2023-09-01 15:09:23 UTC+0100, TAP LOGGER, 0404 D800 FF1B 0D, T7.3, ,NO MISSION, 0000, NA, NA, NA, NA, NA, 52.125875, -10.110023, 2.4, Armor X10 Pro
2023-09-01 15:09:24 UTC+0100, DATA DOWNLOADED, 0404 D800 FF1B 0D, T7.3, ,NO MISSION, 0000, NA, NA, NA, NA, NA, 52.125875, -10.110023, 2.4, Armor X10 Pro
2023-09-01 15:09:27 UTC+0100, CODE CHANGE, 0404 D800 FF1B 0D, T7.3, ieminsc03a,NO MISSION, 3636, NA, NA, NA, NA, NA, 52.125875, -10.110023, 2.4, Armor X10 Pro
2023-09-01 15:09:29 UTC+0100, START MISSION, 0404 D800 FF1B 0D, T7.3, ieminsc03a,MISSION RUNNING, 3636, 3600, 0.1, 1, 3, 2023-09-01 15:09:25 UTC+0100, 52.125875, -10.110023, 2.4, Armor X10 Pro
2023-09-01 15:09:40 UTC+0100, TAP LOGGER, 0403 9700 5B38 06, T7.3, ieminsh01b,WAITING TO START, 3636, 3600, 0.1, NA, 2, 2023-09-01 16:01:27 UTC+0100, 52.125875, -10.110023, 2.4, Armor X10 Pro
2023-09-01 15:09:42 UTC+0100, DATA DOWNLOADED, 0403 9700 5B38 06, T7.3, ieminsh01b,WAITING TO START, 3636, 3600, 0.1, NA, 2, 2023-09-01 16:01:29 UTC+0100, 52.125875, -10.110023, 2.4, Armor X10 Pro
2023-09-01 15:09:44 UTC+0100, NAME CHANGE, 0403 9700 5B38 06, T7.3, ieminsh01b,WAITING TO START, 3636, 3600, 0.1, NA, 2, 2023-09-01 16:01:32 UTC+0100, 52.125875, -10.110023, 2.4, Armor X10 Pro
2023-09-01 15:09:46 UTC+0100, START MISSION, 0403 9700 5B38 06, T7.3, ieminsh01b,WAITING TO START, 3636, 3600, 0.1, NA, 2, 2023-09-01 16:00:00 UTC+0100, 52.125875, -10.110023, 2.4, Armor X10 Pro
2023-09-01 23:41:32 UTC+0100, TAP LOGGER, 0456 4000 3502 0C, T2.4, iespimc01a,MISSION RUNNING, 0000, 3600, 0.1, 11376, 311, 2022-05-16 00:00:34 UTC+0100, NA, NA, NA, Armor X10 Pro
2023-09-01 23:42:07 UTC+0100, DATA DOWNLOADED, 0456 4000 3502 0C, T2.4, iespimc01a,MISSION RUNNING, 0000, 3600, 0.1, 11376, 311, 2022-05-16 00:00:34 UTC+0100, 53.238837, -9.315373, 3.8, Armor X10 Pro
2023-09-01 23:42:16 UTC+0100, CODE CHANGE, 0456 4000 3502 0C, T2.4, iespimc01a,MISSION RUNNING, 3636, 3600, 0.1, 11376, 310, 2022-05-16 00:00:34 UTC+0100, 53.238837, -9.315373, 3.8, Armor X10 Pro
2023-09-01 23:42:19 UTC+0100, START MISSION, 0456 4000 3502 0C, T2.4, iespimc01a,WAITING TO START, 3636, 3600, 0.1, NA, -4, 2023-09-02 00:00:01 UTC+0100, 53.238837, -9.315373, 3.8, Armor X10 Pro
2023-09-01 23:43:48 UTC+0100, TAP LOGGER, 04EF 8300 F529 01, T2.4, iespimc03a,MISSION RUNNING, 0000, 3600, 0.1, 11376, 760, 2022-05-16 00:00:34 UTC+0100, 53.238843, -9.315325, 1.5, Armor X10 Pro
2023-09-01 23:44:24 UTC+0100, DATA DOWNLOADED, 04EF 8300 F529 01, T2.4, iespimc03a,MISSION RUNNING, 0000, 3600, 0.1, 11376, 760, 2022-05-16 00:00:34 UTC+0100, 53.238843, -9.315325, 1.5, Armor X10 Pro
2023-09-01 23:44:28 UTC+0100, CODE CHANGE, 04EF 8300 F529 01, T2.4, iespimc03a,MISSION RUNNING, 3636, 3600, 0.1, 11376, 760, 2022-05-16 00:00:34 UTC+0100, 53.238843, -9.315325, 1.5, Armor X10 Pro
2023-09-01 23:44:30 UTC+0100, START MISSION, 04EF 8300 F529 01, T2.4, iespimc03a,WAITING TO START, 3636, 3600, 0.1, NA, -4, 2023-09-02 00:00:00 UTC+0100, 53.238843, -9.315325, 1.5, Armor X10 Pro
2023-09-01 23:45:11 UTC+0100, TAP LOGGER, 04CA FC00 8D1A 0C, T2.4, iespimc02a,MISSION RUNNING, 0000, 3600, 0.1, 11376, 483, 2022-05-16 00:00:33 UTC+0100, 53.238843, -9.315325, 1.5, Armor X10 Pro
2023-09-01 23:45:46 UTC+0100, DATA DOWNLOADED, 04CA FC00 8D1A 0C, T2.4, iespimc02a,MISSION RUNNING, 0000, 3600, 0.1, 11376, 484, 2022-05-16 00:00:33 UTC+0100, 53.238843, -9.315325, 1.5, Armor X10 Pro
2023-09-01 23:45:51 UTC+0100, CODE CHANGE, 04CA FC00 8D1A 0C, T2.4, iespimc02a,MISSION RUNNING, 3636, 3600, 0.1, 11376, 484, 2022-05-16 00:00:33 UTC+0100, 53.238843, -9.315325, 1.5, Armor X10 Pro
2023-09-01 23:45:53 UTC+0100, START MISSION, 04CA FC00 8D1A 0C, T2.4, iespimc02a,WAITING TO START, 3636, 3600, 0.1, NA, -4, 2023-09-02 00:00:01 UTC+0100, 53.238843, -9.315325, 1.5, Armor X10 Pro
2023-09-01 23:47:03 UTC+0100, TAP LOGGER, 04FD 4A00 6E2C 0E, T2.4, iespimh01a,MISSION RUNNING, 0000, 3600, 0.1, 11376, 562, 2022-05-16 00:00:13 UTC+0100, 53.238800, -9.315450, 1.3, Armor X10 Pro
2023-09-01 23:47:39 UTC+0100, DATA DOWNLOADED, 04FD 4A00 6E2C 0E, T2.4, iespimh01a,MISSION RUNNING, 0000, 3600, 0.1, 11376, 563, 2022-05-16 00:00:13 UTC+0100, 53.238800, -9.315450, 1.3, Armor X10 Pro
2023-09-01 23:47:43 UTC+0100, CODE CHANGE, 04FD 4A00 6E2C 0E, T2.4, iespimh01a,MISSION RUNNING, 3636, 3600, 0.1, 11376, 563, 2022-05-16 00:00:13 UTC+0100, 53.238800, -9.315450, 1.3, Armor X10 Pro
2023-09-01 23:47:45 UTC+0100, START MISSION, 04FD 4A00 6E2C 0E, T2.4, iespimh01a,WAITING TO START, 3636, 3600, 0.1, NA, -3, 2023-09-02 00:00:01 UTC+0100, 53.238800, -9.315450, 1.3, Armor X10 Pro
2023-09-01 23:48:39 UTC+0100, TAP LOGGER, 04D0 DC00 340D 0F, T2.4, iespimh03a,MISSION RUNNING, 0000, 3600, 0.1, 11377, 771, 2022-05-16 00:00:36 UTC+0100, 53.238800, -9.315450, 1.3, Armor X10 Pro
2023-09-01 23:49:15 UTC+0100, DATA DOWNLOADED, 04D0 DC00 340D 0F, T2.4, iespimh03a,MISSION RUNNING, 0000, 3600, 0.1, 11377, 771, 2022-05-16 00:00:36 UTC+0100, 53.238800, -9.315450, 1.3, Armor X10 Pro
2023-09-01 23:49:19 UTC+0100, START MISSION, 04D0 DC00 340D 0F, T2.4, iespimh03a,WAITING TO START, 3636, 3600, 0.1, NA, -1, 2023-09-02 00:00:01 UTC+0100, 53.238800, -9.315450, 1.3, Armor X10 Pro
2023-09-01 23:49:21 UTC+0100, START MISSION, 04D0 DC00 340D 0F, T2.4, iespimh03a,WAITING TO START, 3636, 3600, 0.1, NA, -1, 2023-09-02 00:00:01 UTC+0100, 53.238800, -9.315450, 1.3, Armor X10 Pro
2023-09-01 23:49:52 UTC+0100, TAP LOGGER, 04B2 1B00 7541 0F, T2.4, iespimh02a,MISSION RUNNING, 0000, 3600, 0.1, 11377, 615, 2022-05-16 00:00:26 UTC+0100, 53.238800, -9.315450, 1.3, Armor X10 Pro
2023-09-01 23:50:28 UTC+0100, DATA DOWNLOADED, 04B2 1B00 7541 0F, T2.4, iespimh02a,MISSION RUNNING, 0000, 3600, 0.1, 11377, 616, 2022-05-16 00:00:26 UTC+0100, 53.238800, -9.315450, 1.3, Armor X10 Pro
2023-09-01 23:50:32 UTC+0100, CODE CHANGE, 04B2 1B00 7541 0F, T2.4, iespimh02a,MISSION RUNNING, 3636, 3600, 0.1, 11377, 616, 2022-05-16 00:00:26 UTC+0100, 53.238800, -9.315450, 1.3, Armor X10 Pro
2023-09-01 23:50:34 UTC+0100, START MISSION, 04B2 1B00 7541 0F, T2.4, iespimh02a,WAITING TO START, 3636, 3600, 0.1, NA, -3, 2023-09-02 00:00:01 UTC+0100, 53.238800, -9.315450, 1.3, Armor X10 Pro
2023-09-01 23:54:27 UTC+0100, TAP LOGGER, 04B8 DC00 194B 04, T7.3, ,NO MISSION, 0000, NA, NA, NA, NA, NA, 53.238845, -9.315430, 1.4, Armor X10 Pro
2023-09-01 23:54:29 UTC+0100, DATA DOWNLOADED, 04B8 DC00 194B 04, T7.3, ,NO MISSION, 0000, NA, NA, NA, NA, NA, 53.238845, -9.315430, 1.4, Armor X10 Pro
2023-09-01 23:54:31 UTC+0100, CODE CHANGE, 04B8 DC00 194B 04, T7.3, iespimh01a,NO MISSION, 3636, NA, NA, NA, NA, NA, 53.238845, -9.315430, 1.4, Armor X10 Pro
2023-09-01 23:54:33 UTC+0100, START MISSION, 04B8 DC00 194B 04, T7.3, iespimh01a,MISSION RUNNING, 3636, 3600, 0.1, 1, 3, 2023-09-01 23:54:29 UTC+0100, 53.238845, -9.315430, 1.4, Armor X10 Pro
2023-09-01 23:54:59 UTC+0100, TAP LOGGER, 0452 9900 4905 04, T7.3, ,NO MISSION, 0000, NA, NA, NA, NA, NA, 53.238845, -9.315430, 1.4, Armor X10 Pro
2023-09-01 23:55:01 UTC+0100, DATA DOWNLOADED, 0452 9900 4905 04, T7.3, ,NO MISSION, 0000, NA, NA, NA, NA, NA, 53.238845, -9.315430, 1.4, Armor X10 Pro
2023-09-01 23:55:04 UTC+0100, CODE CHANGE, 0452 9900 4905 04, T7.3, iespimh02a,NO MISSION, 3636, NA, NA, NA, NA, NA, 53.238845, -9.315430, 1.4, Armor X10 Pro
2023-09-01 23:55:05 UTC+0100, START MISSION, 0452 9900 4905 04, T7.3, iespimh02a,MISSION RUNNING, 3636, 3600, 0.1, 1, 3, 2023-09-01 23:55:01 UTC+0100, 53.238845, -9.315430, 1.4, Armor X10 Pro
2023-09-01 23:55:14 UTC+0100, TAP LOGGER, 043F AE00 0B16 02, T7.3, ,NO MISSION, 0000, NA, NA, NA, NA, NA, 53.238845, -9.315430, 1.4, Armor X10 Pro
2023-09-01 23:55:16 UTC+0100, DATA DOWNLOADED, 043F AE00 0B16 02, T7.3, ,NO MISSION, 0000, NA, NA, NA, NA, NA, 53.238845, -9.315430, 1.4, Armor X10 Pro
2023-09-01 23:55:18 UTC+0100, CODE CHANGE, 043F AE00 0B16 02, T7.3, iespimh03a,NO MISSION, 3636, NA, NA, NA, NA, NA, 53.238845, -9.315430, 1.4, Armor X10 Pro
2023-09-01 23:55:20 UTC+0100, START MISSION, 043F AE00 0B16 02, T7.3, iespimh03a,MISSION RUNNING, 3636, 3600, 0.1, 1, 3, 2023-09-01 23:55:16 UTC+0100, 53.238845, -9.315430, 1.4, Armor X10 Pro
2023-09-01 23:55:31 UTC+0100, TAP LOGGER, 0428 BA00 3D1E 0D, T7.3, ,NO MISSION, 0000, NA, NA, NA, NA, NA, 53.238845, -9.315430, 1.4, Armor X10 Pro
2023-09-01 23:55:32 UTC+0100, DATA DOWNLOADED, 0428 BA00 3D1E 0D, T7.3, ,NO MISSION, 0000, NA, NA, NA, NA, NA, 53.238845, -9.315430, 1.4, Armor X10 Pro
2023-09-01 23:55:35 UTC+0100, CODE CHANGE, 0428 BA00 3D1E 0D, T7.3, iespimh04a,NO MISSION, 3636, NA, NA, NA, NA, NA, 53.238845, -9.315430, 1.4, Armor X10 Pro
2023-09-01 23:55:36 UTC+0100, START MISSION, 0428 BA00 3D1E 0D, T7.3, iespimh04a,MISSION RUNNING, 3636, 3600, 0.1, 1, 2, 2023-09-01 23:55:33 UTC+0100, 53.238845, -9.315430, 1.4, Armor X10 Pro
2023-09-01 23:55:52 UTC+0100, TAP LOGGER, 0419 8200 9B0A 05, T7.3, ,NO MISSION, 0000, NA, NA, NA, NA, NA, 53.238845, -9.315430, 1.4, Armor X10 Pro
2023-09-01 23:55:54 UTC+0100, DATA DOWNLOADED, 0419 8200 9B0A 05, T7.3, ,NO MISSION, 0000, NA, NA, NA, NA, NA, 53.238845, -9.315430, 1.4, Armor X10 Pro
2023-09-01 23:55:57 UTC+0100, CODE CHANGE, 0419 8200 9B0A 05, T7.3, iespimh05a,NO MISSION, 3636, NA, NA, NA, NA, NA, 53.238845, -9.315430, 1.4, Armor X10 Pro
2023-09-01 23:55:58 UTC+0100, START MISSION, 0419 8200 9B0A 05, T7.3, iespimh05a,MISSION RUNNING, 3636, 3600, 0.1, 1, 3, 2023-09-01 23:55:54 UTC+0100, 53.238845, -9.315430, 1.4, Armor X10 Pro
2023-09-01 23:56:25 UTC+0100, TAP LOGGER, 04C4 1A00 B102 06, T7.3, ,NO MISSION, 0000, NA, NA, NA, NA, NA, 53.238845, -9.315430, 1.4, Armor X10 Pro
