time, action, id, version, name, status, code, sampling interval (s), sampling resolution (C), samples, time diff (s), start time, lat, long, accuracy, device
2023-08-30 19:37:51 UTC+0100, START MISSION, 0485 D500 2452 08, T2.4, uksctc03a,WAITING TO START, 3636, 3600, 0.1, NA, -4, 2023-08-30 20:00:00 UTC+0100, 54.972385, -5.178980, 1.9, Armor X10 Pro
2023-08-30 19:51:02 UTC+0100, TAP LOGGER, 049C 8A00 C42C 04, NA, ukscth03a, WRONG PASSWORD, NA, NA, NA, NA, NA, NA, 54.972395, -5.178883, 1.6, Armor X10 Pro
2023-08-30 19:51:38 UTC+0100, DATA DOWNLOADED, 049C 8A00 C42C 04, NA, ukscth03a, WRONG PASSWORD, NA, NA, NA, NA, NA, NA, 54.972395, -5.178883, 1.6, Armor X10 Pro
2023-08-30 19:51:43 UTC+0100, START MISSION, 049C 8A00 C42C 04, T2.4, ukscth03a,WAITING TO START, 3636, 3600, 0.1, NA, -2, 2023-08-30 20:00:00 UTC+0100, 54.972395, -5.178883, 1.6, Armor X10 Pro
2023-08-30 19:51:44 UTC+0100, START MISSION, 049C 8A00 C42C 04, T2.4, ukscth03a,WAITING TO START, 3636, 3600, 0.1, NA, -2, 2023-08-30 20:00:00 UTC+0100, 54.972395, -5.178883, 1.6, Armor X10 Pro
2023-08-30 19:52:41 UTC+0100, TAP LOGGER, 0484 EC00 024B 10, NA, ukscth03b, WRONG PASSWORD, NA, NA, NA, NA, NA, NA, 54.972395, -5.178883, 1.6, Armor X10 Pro
2023-08-30 19:53:02 UTC+0100, DATA DOWNLOADED, 0484 EC00 024B 10, NA, ukscth03b, WRONG PASSWORD, NA, NA, NA, NA, NA, NA, 54.972395, -5.178883, 1.6, Armor X10 Pro
2023-08-30 19:53:05 UTC+0100, CODE CHANGE, 0484 EC00 024B 10, T7.3, ukscth03b,MISSION RUNNING, 3636, 3600, 0.1, 11269, 15, 2022-05-18 07:40:24 UTC+0100, 54.972395, -5.178883, 1.6, Armor X10 Pro
2023-08-30 19:53:07 UTC+0100, START MISSION, 0484 EC00 024B 10, T7.3, ukscth03b,WAITING TO START, 3636, 3600, 0.1, NA, 3, 2023-08-30 20:00:00 UTC+0100, 54.972395, -5.178883, 1.6, Armor X10 Pro
2023-08-30 19:54:03 UTC+0100, TAP LOGGER, 0443 8900 D257 04, NA, ukscth02a, WRONG PASSWORD, NA, NA, NA, NA, NA, NA, 54.972373, -5.178970, 1.5, Armor X10 Pro
2023-08-30 19:54:38 UTC+0100, DATA DOWNLOADED, 0443 8900 D257 04, NA, ukscth02a, WRONG PASSWORD, NA, NA, NA, NA, NA, NA, 54.972373, -5.178970, 1.5, Armor X10 Pro
2023-08-30 19:54:42 UTC+0100, CODE CHANGE, 0443 8900 D257 04, T2.4, ukscth02a,MISSION RUNNING, 3636, 3600, 0.1, 11270, 765, 2022-05-18 07:00:07 UTC+0100, 54.972373, -5.178970, 1.5, Armor X10 Pro
2023-08-30 19:54:44 UTC+0100, START MISSION, 0443 8900 D257 04, T2.4, ukscth02a,WAITING TO START, 3636, 3600, 0.1, NA, -3, 2023-08-30 20:00:01 UTC+0100, 54.972373, -5.178970, 1.5, Armor X10 Pro
2023-08-30 19:55:27 UTC+0100, TAP LOGGER, 0471 B900 ED09 01, NA, ukscth01a, WRONG PASSWORD, NA, NA, NA, NA, NA, NA, 54.972373, -5.178970, 1.5, Armor X10 Pro
2023-08-30 19:56:02 UTC+0100, DATA DOWNLOADED, 0471 B900 ED09 01, NA, ukscth01a, WRONG PASSWORD, NA, NA, NA, NA, NA, NA, 54.972373, -5.178970, 1.5, Armor X10 Pro
2023-08-30 19:56:07 UTC+0100, CODE CHANGE, 0471 B900 ED09 01, T2.4, ukscth01a,MISSION RUNNING, 3636, 3600, 0.1, 11270, 558, 2022-05-18 07:00:06 UTC+0100, 54.972373, -5.178970, 1.5, Armor X10 Pro
2023-08-30 19:56:09 UTC+0100, START MISSION, 0471 B900 ED09 01, T2.4, ukscth01a,WAITING TO START, 3636, 3600, 0.1, NA, -3, 2023-08-30 20:00:01 UTC+0100, 54.972373, -5.178970, 1.5, Armor X10 Pro
2023-08-30 20:09:34 UTC+0100, TAP LOGGER, 0475 DB00 330F 08, T7.3, ,NO MISSION, 0000, NA, NA, NA, NA, NA, 54.972393, -5.178947, 1.6, Armor X10 Pro
2023-08-30 20:09:35 UTC+0100, DATA DOWNLOADED, 0475 DB00 330F 08, T7.3, ,NO MISSION, 0000, NA, NA, NA, NA, NA, 54.972393, -5.178947, 1.6, Armor X10 Pro
2023-08-30 20:09:38 UTC+0100, CODE CHANGE, 0475 DB00 330F 08, T7.3, ukscath02a,NO MISSION, 3636, NA, NA, NA, NA, NA, 54.972393, -5.178947, 1.6, Armor X10 Pro
2023-08-30 20:09:40 UTC+0100, START MISSION, 0475 DB00 330F 08, T7.3, ukscath02a,MISSION RUNNING, 3636, 3600, 0.1, 1, 3, 2023-08-30 20:09:36 UTC+0100, 54.972393, -5.178947, 1.6, Armor X10 Pro
2023-08-30 20:09:53 UTC+0100, TAP LOGGER, 040F E000 6A24 05, T7.3, ,NO MISSION, 0000, NA, NA, NA, NA, NA, 54.972393, -5.178947, 1.6, Armor X10 Pro
2023-08-30 20:09:55 UTC+0100, DATA DOWNLOADED, 040F E000 6A24 05, T7.3, ,NO MISSION, 0000, NA, NA, NA, NA, NA, 54.972393, -5.178947, 1.6, Armor X10 Pro
2023-08-30 20:09:58 UTC+0100, START MISSION, 040F E000 6A24 05, T7.3, ,MISSION RUNNING, 3636, 3600, 0.1, 1, 1, 2023-08-30 20:09:56 UTC+0100, 54.972393, -5.178947, 1.6, Armor X10 Pro
2023-08-30 20:10:01 UTC+0100, START MISSION, 040F E000 6A24 05, T7.3, ukscath01a,MISSION RUNNING, 3636, 3600, 0.1, 1, 1, 2023-08-30 20:09:56 UTC+0100, 54.972393, -5.178947, 1.6, Armor X10 Pro
2023-08-30 20:10:29 UTC+0100, TAP LOGGER, 04A8 8F00 6E03 06, T7.3, ,NO MISSION, 0000, NA, NA, NA, NA, NA, 54.972377, -5.179030, 1.4, Armor X10 Pro
2023-08-30 20:10:31 UTC+0100, DATA DOWNLOADED, 04A8 8F00 6E03 06, T7.3, ,NO MISSION, 0000, NA, NA, NA, NA, NA, 54.972377, -5.179030, 1.4, Armor X10 Pro
2023-08-30 20:10:34 UTC+0100, CODE CHANGE, 04A8 8F00 6E03 06, T7.3, ukscatc01b,NO MISSION, 3636, NA, NA, NA, NA, NA, 54.972377, -5.179030, 1.4, Armor X10 Pro
2023-08-30 20:10:35 UTC+0100, START MISSION, 04A8 8F00 6E03 06, T7.3, ukscatc01b,MISSION RUNNING, 3636, 3600, 0.1, 1, 2, 2023-08-30 20:10:32 UTC+0100, 54.972377, -5.179030, 1.4, Armor X10 Pro
2023-08-30 20:10:48 UTC+0100, TAP LOGGER, 049F 9600 F244 06, T7.3, ,NO MISSION, 0000, NA, NA, NA, NA, NA, 54.972395, -5.178952, 1.4, Armor X10 Pro
2023-08-30 20:10:50 UTC+0100, DATA DOWNLOADED, 049F 9600 F244 06, T7.3, ,NO MISSION, 0000, NA, NA, NA, NA, NA, 54.972395, -5.178952, 1.4, Armor X10 Pro
2023-08-30 20:10:52 UTC+0100, CODE CHANGE, 049F 9600 F244 06, T7.3, ukscatc02a,NO MISSION, 3636, NA, NA, NA, NA, NA, 54.972395, -5.178952, 1.4, Armor X10 Pro
2023-08-30 20:10:54 UTC+0100, START MISSION, 049F 9600 F244 06, T7.3, ukscatc02a,MISSION RUNNING, 3636, 3600, 0.1, 1, 3, 2023-08-30 20:10:50 UTC+0100, 54.972395, -5.178952, 1.4, Armor X10 Pro
2023-08-30 20:22:30 UTC+0100, TAP LOGGER, 049F 9600 F244 06, T7.3, ukscatc02a,MISSION RUNNING, 3636, 3600, 0.1, 1, 4, 2023-08-30 20:10:50 UTC+0100, 54.972398, -5.178935, 1.5, Armor X10 Pro
2023-08-30 20:22:38 UTC+0100, TAP LOGGER, 04A8 8F00 6E03 06, T7.3, ukscatc01b,MISSION RUNNING, 3636, 3600, 0.1, 1, 3, 2023-08-30 20:10:32 UTC+0100, 54.972398, -5.178935, 1.5, Armor X10 Pro
2023-08-30 20:22:50 UTC+0100, TAP LOGGER, 040F E000 6A24 05, T7.3, ukscath01a,MISSION RUNNING, 3636, 3600, 0.1, 1, 2, 2023-08-30 20:09:56 UTC+0100, 54.972365, -5.178993, 1.4, Armor X10 Pro
2023-08-30 20:22:57 UTC+0100, TAP LOGGER, 0475 DB00 330F 08, T7.3, ukscath02a,MISSION RUNNING, 3636, 3600, 0.1, 1, 4, 2023-08-30 20:09:36 UTC+0100, 54.972365, -5.178993, 1.4, Armor X10 Pro
2023-08-30 20:32:18 UTC+0100, TAP LOGGER, 0408 2B00 5F07 10, NA, ukscsc02a, WRONG PASSWORD, NA, NA, NA, NA, NA, NA, 54.971528, -5.178845, 1.8, Armor X10 Pro
2023-08-30 20:32:52 UTC+0100, DATA DOWNLOADED, 0408 2B00 5F07 10, NA, ukscsc02a, WRONG PASSWORD, NA, NA, NA, NA, NA, NA, 54.971528, -5.178845, 1.8, Armor X10 Pro
2023-08-30 20:32:57 UTC+0100, CODE CHANGE, 0408 2B00 5F07 10, T2.4, ukscsc02a,MEMORY FULL, 3636, 3600, 0.1, 11136, 739, 2022-05-18 07:00:15 UTC+0100, 54.971528, -5.178845, 1.8, Armor X10 Pro
2023-08-30 20:32:59 UTC+0100, START MISSION, 0408 2B00 5F07 10, T2.4, ukscsc02a,WAITING TO START, 3636, 3600, 0.1, NA, -3, 2023-08-30 21:00:01 UTC+0100, 54.971528, -5.178845, 1.8, Armor X10 Pro
2023-08-30 20:33:35 UTC+0100, TAP LOGGER, 04A1 EA00 481F 08, NA, ukscsc01a, WRONG PASSWORD, NA, NA, NA, NA, NA, NA, 54.971528, -5.178845, 1.8, Armor X10 Pro
2023-08-30 20:34:10 UTC+0100, DATA DOWNLOADED, 04A1 EA00 481F 08, NA, ukscsc01a, WRONG PASSWORD, NA, NA, NA, NA, NA, NA, 54.971528, -5.178845, 1.8, Armor X10 Pro
2023-08-30 20:34:14 UTC+0100, CODE CHANGE, 04A1 EA00 481F 08, T2.4, ukscsc01a,MISSION RUNNING, 3636, 3600, 0.1, 11270, 654, 2022-05-18 07:00:07 UTC+0100, 54.971528, -5.178845, 1.8, Armor X10 Pro
2023-08-30 20:34:16 UTC+0100, START MISSION, 04A1 EA00 481F 08, T2.4, ukscsc01a,WAITING TO START, 3636, 3600, 0.1, NA, -4, 2023-08-30 21:00:00 UTC+0100, 54.971528, -5.178845, 1.8, Armor X10 Pro
2023-08-30 20:36:30 UTC+0100, TAP LOGGER, 0491 6D00 081C 02, NA, ukscsh02a, WRONG PASSWORD, NA, NA, NA, NA, NA, NA, 54.971528, -5.178845, 1.8, Armor X10 Pro
2023-08-30 20:37:04 UTC+0100, DATA DOWNLOADED, 0491 6D00 081C 02, NA, ukscsh02a, WRONG PASSWORD, NA, NA, NA, NA, NA, NA, 54.971528, -5.178845, 1.8, Armor X10 Pro
2023-08-30 20:37:08 UTC+0100, CODE CHANGE, 0491 6D00 081C 02, T2.4, ukscsh02a,MEMORY FULL, 3636, 3600, 0.1, 11136, 1578, 2022-05-18 07:00:17 UTC+0100, 54.971528, -5.178845, 1.8, Armor X10 Pro
2023-08-30 20:37:11 UTC+0100, START MISSION, 0491 6D00 081C 02, T2.4, ukscsh02a,WAITING TO START, 3636, 3600, 0.1, NA, -3, 2023-08-30 21:00:01 UTC+0100, 54.971528, -5.178845, 1.8, Armor X10 Pro
2023-08-30 20:38:19 UTC+0100, TAP LOGGER, 0404 0600 EB44 05, NA, ukscsh01a, WRONG PASSWORD, NA, NA, NA, NA, NA, NA, 54.971528, -5.178845, 1.8, Armor X10 Pro
2023-08-30 20:38:53 UTC+0100, DATA DOWNLOADED, 0404 0600 EB44 05, NA, ukscsh01a, WRONG PASSWORD, NA, NA, NA, NA, NA, NA, 54.971528, -5.178845, 1.8, Armor X10 Pro
2023-08-30 20:38:58 UTC+0100, CODE CHANGE, 0404 0600 EB44 05, T2.4, ukscsh01a,MEMORY FULL, 3636, 3600, 0.1, 11136, 1102, 2022-05-18 07:00:11 UTC+0100, 54.971528, -5.178845, 1.8, Armor X10 Pro
2023-08-30 20:39:00 UTC+0100, START MISSION, 0404 0600 EB44 05, T2.4, ukscsh01a,WAITING TO START, 3636, 3600, 0.1, NA, -4, 2023-08-30 21:00:00 UTC+0100, 54.971528, -5.178845, 1.8, Armor X10 Pro
2023-08-30 20:55:36 UTC+0100, TAP LOGGER, 04BB CE00 A217 03, T7.3, ,MISSION RUNNING, 0000, 300, 0.1, 1215, -3, 2023-08-26 15:45:00 UTC+0100, 54.971555, -5.178840, 1.7, Armor X10 Pro
2023-08-30 20:55:40 UTC+0100, DATA DOWNLOADED, 04BB CE00 A217 03, T7.3, ,MISSION RUNNING, 0000, 300, 0.1, 1215, -3, 2023-08-26 15:45:00 UTC+0100, 54.971555, -5.178840, 1.7, Armor X10 Pro
2023-08-30 20:55:43 UTC+0100, CODE CHANGE, 04BB CE00 A217 03, T7.3, ukscasc02a,MISSION RUNNING, 3636, 300, 0.1, 1215, -3, 2023-08-26 15:45:00 UTC+0100, 54.971555, -5.178840, 1.7, Armor X10 Pro
2023-08-30 20:55:44 UTC+0100, START MISSION, 04BB CE00 A217 03, T7.3, ukscasc02a,WAITING TO START, 3636, 3600, 0.1, NA, 2, 2023-08-30 21:00:00 UTC+0100, 54.971555, -5.178840, 1.7, Armor X10 Pro
2023-08-30 20:55:54 UTC+0100, TAP LOGGER, 042B E500 5622 0E, T7.3, ,NO MISSION, 0000, NA, NA, NA, NA, NA, 54.971555, -5.178840, 1.7, Armor X10 Pro
2023-08-30 20:55:55 UTC+0100, DATA DOWNLOADED, 042B E500 5622 0E, T7.3, ,NO MISSION, 0000, NA, NA, NA, NA, NA, 54.971555, -5.178840, 1.7, Armor X10 Pro
2023-08-30 20:55:58 UTC+0100, CODE CHANGE, 042B E500 5622 0E, T7.3, ukscasc01a,NO MISSION, 3636, NA, NA, NA, NA, NA, 54.971555, -5.178840, 1.7, Armor X10 Pro
2023-08-30 20:56:00 UTC+0100, START MISSION, 042B E500 5622 0E, T7.3, ukscasc01a,MISSION RUNNING, 3636, 3600, 0.1, 1, 2, 2023-08-30 20:55:56 UTC+0100, 54.971555, -5.178840, 1.7, Armor X10 Pro
2023-08-30 20:56:29 UTC+0100, TAP LOGGER, 04BE D400 0A05 0B, T7.3, ,NO MISSION, 0000, NA, NA, NA, NA, NA, 54.971555, -5.178840, 1.7, Armor X10 Pro
2023-08-30 20:56:31 UTC+0100, DATA DOWNLOADED, 04BE D400 0A05 0B, T7.3, ,NO MISSION, 0000, NA, NA, NA, NA, NA, 54.971555, -5.178840, 1.7, Armor X10 Pro
2023-08-30 20:56:33 UTC+0100, CODE CHANGE, 04BE D400 0A05 0B, T7.3, ukscash01a,NO MISSION, 3636, NA, NA, NA, NA, NA, 54.971555, -5.178840, 1.7, Armor X10 Pro
2023-08-30 20:56:36 UTC+0100, START MISSION, 04BE D400 0A05 0B, T7.3, ukscash01a,MISSION RUNNING, 3636, 3600, 0.1, 1, 3, 2023-08-30 20:56:31 UTC+0100, 54.971555, -5.178840, 1.7, Armor X10 Pro
2023-08-30 20:56:45 UTC+0100, TAP LOGGER, 04C9 FC00 C24A 01, T7.3, ,NO MISSION, 0000, NA, NA, NA, NA, NA, 54.971555, -5.178840, 1.7, Armor X10 Pro
2023-08-30 20:56:46 UTC+0100, DATA DOWNLOADED, 04C9 FC00 C24A 01, T7.3, ,NO MISSION, 0000, NA, NA, NA, NA, NA, 54.971555, -5.178840, 1.7, Armor X10 Pro
2023-08-30 20:56:49 UTC+0100, CODE CHANGE, 04C9 FC00 C24A 01, T7.3, ukscash02a,NO MISSION, 3636, NA, NA, NA, NA, NA, 54.971555, -5.178840, 1.7, Armor X10 Pro
2023-08-30 20:56:50 UTC+0100, START MISSION, 04C9 FC00 C24A 01, T7.3, ukscash02a,MISSION RUNNING, 3636, 3600, 0.1, 1, 2, 2023-08-30 20:56:47 UTC+0100, 54.971555, -5.178840, 1.7, Armor X10 Pro
