time, action, id, version, name, status, code, sampling interval (s), sampling resolution (C), samples, time diff (s), start time, lat, long, accuracy, device
2023-08-31 18:26:35 UTC+0100, START MISSION, 0418 5D00 753C 0F, T2.4, Ukagsc01b,WAITING TO START, 3636, 3600, 0.1, NA, -3, 2023-08-31 19:00:01 UTC+0100, 53.319273, -4.661562, 1.4, Armor X10 Pro
2023-08-31 18:26:46 UTC+0100, TAP LOGGER, 0482 0400 7F05 02, NA, ukagsc02b, WRONG PASSWORD, NA, NA, NA, NA, NA, NA, 53.319273, -4.661562, 1.4, Armor X10 Pro
2023-08-31 18:27:20 UTC+0100, DATA DOWNLOADED, 0482 0400 7F05 02, NA, ukagsc02b, WRONG PASSWORD, NA, NA, NA, NA, NA, NA, 53.319273, -4.661562, 1.4, Armor X10 Pro
2023-08-31 18:27:24 UTC+0100, CODE CHANGE, 0482 0400 7F05 02, T2.4, ukagsc02b,MEMORY FULL, 3636, 3600, 0.1, 11136, 593, 2022-05-14 14:00:08 UTC+0100, 53.319273, -4.661562, 1.4, Armor X10 Pro
2023-08-31 18:27:26 UTC+0100, START MISSION, 0482 0400 7F05 02, T2.4, ukagsc02b,WAITING TO START, 3636, 3600, 0.1, NA, -4, 2023-08-31 19:00:00 UTC+0100, 53.319273, -4.661562, 1.4, Armor X10 Pro
2023-08-31 18:27:34 UTC+0100, TAP LOGGER, 049C 3E00 3A1E 05, NA, ukagsc02a, WRONG PASSWORD, NA, NA, NA, NA, NA, NA, 53.319273, -4.661562, 1.4, Armor X10 Pro
2023-08-31 18:28:08 UTC+0100, DATA DOWNLOADED, 049C 3E00 3A1E 05, NA, ukagsc02a, WRONG PASSWORD, NA, NA, NA, NA, NA, NA, 53.319273, -4.661562, 1.4, Armor X10 Pro
2023-08-31 18:28:12 UTC+0100, CODE CHANGE, 049C 3E00 3A1E 05, T2.4, ukagsc02a,MEMORY FULL, 3636, 3600, 0.1, 11136, 778, 2022-05-14 14:00:04 UTC+0100, 53.319273, -4.661562, 1.4, Armor X10 Pro
2023-08-31 18:28:14 UTC+0100, START MISSION, 049C 3E00 3A1E 05, T2.4, ukagsc02a,WAITING TO START, 3636, 3600, 0.1, NA, -3, 2023-08-31 19:00:01 UTC+0100, 53.319273, -4.661562, 1.4, Armor X10 Pro
2023-08-31 18:28:53 UTC+0100, TAP LOGGER, 0466 4D00 2515 10, NA, Ukagsh01b, WRONG PASSWORD, NA, NA, NA, NA, NA, NA, 53.319227, -4.661527, 1.4, Armor X10 Pro
2023-08-31 18:29:11 UTC+0100, TAP LOGGER, 0466 4D00 2515 10, NA, Ukagsh01b, WRONG PASSWORD, NA, NA, NA, NA, NA, NA, 53.319227, -4.661527, 1.4, Armor X10 Pro
2023-08-31 18:29:20 UTC+0100, DATA DOWNLOADED, 0466 4D00 2515 10, NA, Ukagsh01b, WRONG PASSWORD, NA, NA, NA, NA, NA, NA, 53.319227, -4.661527, 1.4, Armor X10 Pro
2023-08-31 18:29:23 UTC+0100, CODE CHANGE, 0466 4D00 2515 10, T2.4, Ukagsh01b,DEPLETED BATTERY, 3636, 3600, 0.1, 2200, NA, 2022-05-14 14:00:20 UTC+0100, 53.319227, -4.661527, 1.4, Armor X10 Pro
2023-08-31 18:29:26 UTC+0100, ERROR START, 0466 4D00 2515 10, T2.4, Ukagsh01b,DEPLETED BATTERY, 3636, 3600, 0.1, 2200, NA, 2022-05-14 14:00:20 UTC+0100, 53.319227, -4.661527, 1.4, Armor X10 Pro
2023-08-31 18:29:51 UTC+0100, TAP LOGGER, 0466 4D00 2515 10, T2.4, Ukagsh01b,DEPLETED BATTERY, 3636, 3600, 0.1, 0, NA, 1970-01-01 01:00:00 UTC+0100, 53.319253, -4.661548, 1.6, Armor X10 Pro
2023-08-31 18:30:19 UTC+0100, TAP LOGGER, 0408 3D00 2915 0D, NA, ukagsh01a, WRONG PASSWORD, NA, NA, NA, NA, NA, NA, 53.319253, -4.661548, 1.6, Armor X10 Pro
2023-08-31 18:30:53 UTC+0100, DATA DOWNLOADED, 0408 3D00 2915 0D, NA, ukagsh01a, WRONG PASSWORD, NA, NA, NA, NA, NA, NA, 53.319253, -4.661548, 1.6, Armor X10 Pro
2023-08-31 18:30:58 UTC+0100, CODE CHANGE, 0408 3D00 2915 0D, T2.4, ukagsh01a,MEMORY FULL, 3636, 3600, 0.1, 11136, 690, 2022-05-14 14:00:06 UTC+0100, 53.319253, -4.661548, 1.6, Armor X10 Pro
2023-08-31 18:31:00 UTC+0100, START MISSION, 0408 3D00 2915 0D, T2.4, ukagsh01a,WAITING TO START, 3636, 3600, 0.1, NA, -3, 2023-08-31 19:00:01 UTC+0100, 53.319253, -4.661548, 1.6, Armor X10 Pro
2023-08-31 18:31:16 UTC+0100, TAP LOGGER, 0443 2600 C20C 0B, NA, ukagsh02a, WRONG PASSWORD, NA, NA, NA, NA, NA, NA, 53.319253, -4.661548, 1.6, Armor X10 Pro
2023-08-31 18:31:50 UTC+0100, DATA DOWNLOADED, 0443 2600 C20C 0B, NA, ukagsh02a, WRONG PASSWORD, NA, NA, NA, NA, NA, NA, 53.319253, -4.661548, 1.6, Armor X10 Pro
2023-08-31 18:31:55 UTC+0100, CODE CHANGE, 0443 2600 C20C 0B, T2.4, ukagsh02a,MEMORY FULL, 3636, 3600, 0.1, 11136, 333, 2022-05-14 14:00:15 UTC+0100, 53.319253, -4.661548, 1.6, Armor X10 Pro
2023-08-31 18:31:57 UTC+0100, START MISSION, 0443 2600 C20C 0B, T2.4, ukagsh02a,WAITING TO START, 3636, 3600, 0.1, NA, -5, 2023-08-31 19:00:00 UTC+0100, 53.319253, -4.661548, 1.6, Armor X10 Pro
2023-08-31 18:32:44 UTC+0100, TAP LOGGER, 040A 4000 8F39 0D, T7.3, ,NO MISSION, 0000, NA, NA, NA, NA, NA, 53.319253, -4.661548, 1.6, Armor X10 Pro
2023-08-31 18:32:46 UTC+0100, DATA DOWNLOADED, 040A 4000 8F39 0D, T7.3, ,NO MISSION, 0000, NA, NA, NA, NA, NA, 53.319253, -4.661548, 1.6, Armor X10 Pro
2023-08-31 18:32:48 UTC+0100, CODE CHANGE, 040A 4000 8F39 0D, T7.3, ukholsh01a,NO MISSION, 3636, NA, NA, NA, NA, NA, 53.319253, -4.661548, 1.6, Armor X10 Pro
2023-08-31 18:32:50 UTC+0100, START MISSION, 040A 4000 8F39 0D, T7.3, ukholsh01a,MISSION RUNNING, 3636, 3600, 0.1, 1, 3, 2023-08-31 18:32:46 UTC+0100, 53.319253, -4.661548, 1.6, Armor X10 Pro
2023-08-31 18:33:00 UTC+0100, TAP LOGGER, 04B8 3300 6D28 05, T7.3, ,NO MISSION, 0000, NA, NA, NA, NA, NA, 53.319253, -4.661548, 1.6, Armor X10 Pro
2023-08-31 18:33:01 UTC+0100, DATA DOWNLOADED, 04B8 3300 6D28 05, T7.3, ,NO MISSION, 0000, NA, NA, NA, NA, NA, 53.319253, -4.661548, 1.6, Armor X10 Pro
2023-08-31 18:33:04 UTC+0100, CODE CHANGE, 04B8 3300 6D28 05, T7.3, ukholsh02a,NO MISSION, 3636, NA, NA, NA, NA, NA, 53.319253, -4.661548, 1.6, Armor X10 Pro
2023-08-31 18:33:06 UTC+0100, START MISSION, 04B8 3300 6D28 05, T7.3, ukholsh02a,MISSION RUNNING, 3636, 3600, 0.1, 1, 2, 2023-08-31 18:33:02 UTC+0100, 53.319253, -4.661548, 1.6, Armor X10 Pro
2023-08-31 18:33:22 UTC+0100, TAP LOGGER, 0414 7300 5249 0F, T7.3, ,NO MISSION, 0000, NA, NA, NA, NA, NA, 53.319253, -4.661548, 1.6, Armor X10 Pro
2023-08-31 18:33:24 UTC+0100, DATA DOWNLOADED, 0414 7300 5249 0F, T7.3, ,NO MISSION, 0000, NA, NA, NA, NA, NA, 53.319253, -4.661548, 1.6, Armor X10 Pro
2023-08-31 18:33:26 UTC+0100, CODE CHANGE, 0414 7300 5249 0F, T7.3, ukholsc02a,NO MISSION, 3636, NA, NA, NA, NA, NA, 53.319253, -4.661548, 1.6, Armor X10 Pro
2023-08-31 18:33:28 UTC+0100, START MISSION, 0414 7300 5249 0F, T7.3, ukholsc02a,MISSION RUNNING, 3636, 3600, 0.1, 1, 2, 2023-08-31 18:33:25 UTC+0100, 53.319253, -4.661548, 1.6, Armor X10 Pro
2023-08-31 18:33:35 UTC+0100, TAP LOGGER, 0409 7600 0A30 02, T7.3, ,NO MISSION, 0000, NA, NA, NA, NA, NA, 53.319253, -4.661548, 1.6, Armor X10 Pro
2023-08-31 18:33:37 UTC+0100, DATA DOWNLOADED, 0409 7600 0A30 02, T7.3, ,NO MISSION, 0000, NA, NA, NA, NA, NA, 53.319253, -4.661548, 1.6, Armor X10 Pro
2023-08-31 18:33:39 UTC+0100, CODE CHANGE, 0409 7600 0A30 02, T7.3, ukholsc02b,NO MISSION, 3636, NA, NA, NA, NA, NA, 53.319253, -4.661548, 1.6, Armor X10 Pro
2023-08-31 18:33:41 UTC+0100, START MISSION, 0409 7600 0A30 02, T7.3, ukholsc02b,MISSION RUNNING, 3636, 3600, 0.1, 1, 2, 2023-08-31 18:33:38 UTC+0100, 53.319253, -4.661548, 1.6, Armor X10 Pro
2023-08-31 18:45:51 UTC+0100, TAP LOGGER, 04F3 ED00 AD06 03, T7.3, ,NO MISSION, 0000, NA, NA, NA, NA, NA, 53.319418, -4.661342, 1.8, Armor X10 Pro
2023-08-31 18:45:52 UTC+0100, DATA DOWNLOADED, 04F3 ED00 AD06 03, T7.3, ,NO MISSION, 0000, NA, NA, NA, NA, NA, 53.319418, -4.661342, 1.8, Armor X10 Pro
2023-08-31 18:45:55 UTC+0100, CODE CHANGE, 04F3 ED00 AD06 03, T7.3, ukholth01b,NO MISSION, 3636, NA, NA, NA, NA, NA, 53.319418, -4.661342, 1.8, Armor X10 Pro
2023-08-31 18:45:56 UTC+0100, START MISSION, 04F3 ED00 AD06 03, T7.3, ukholth01b,MISSION RUNNING, 3636, 3600, 0.1, 1, 2, 2023-08-31 18:45:53 UTC+0100, 53.319418, -4.661342, 1.8, Armor X10 Pro
2023-08-31 18:46:09 UTC+0100, TAP LOGGER, 0427 0700 3844 04, T7.3, ,NO MISSION, 0000, NA, NA, NA, NA, NA, 53.319418, -4.661342, 1.8, Armor X10 Pro
2023-08-31 18:46:10 UTC+0100, DATA DOWNLOADED, 0427 0700 3844 04, T7.3, ,NO MISSION, 0000, NA, NA, NA, NA, NA, 53.319418, -4.661342, 1.8, Armor X10 Pro
2023-08-31 18:46:13 UTC+0100, CODE CHANGE, 0427 0700 3844 04, T7.3, ukholtc01a,NO MISSION, 3636, NA, NA, NA, NA, NA, 53.319418, -4.661342, 1.8, Armor X10 Pro
2023-08-31 18:46:14 UTC+0100, START MISSION, 0427 0700 3844 04, T7.3, ukholtc01a,MISSION RUNNING, 3636, 3600, 0.1, 1, 2, 2023-08-31 18:46:11 UTC+0100, 53.319418, -4.661342, 1.8, Armor X10 Pro
2023-08-31 18:46:38 UTC+0100, TAP LOGGER, 0438 5200 CE2F 09, T7.3, ,NO MISSION, 0000, NA, NA, NA, NA, NA, 53.319355, -4.661552, 1.5, Armor X10 Pro
2023-08-31 18:46:39 UTC+0100, DATA DOWNLOADED, 0438 5200 CE2F 09, T7.3, ,NO MISSION, 0000, NA, NA, NA, NA, NA, 53.319355, -4.661552, 1.5, Armor X10 Pro
2023-08-31 18:46:42 UTC+0100, CODE CHANGE, 0438 5200 CE2F 09, T7.3, ukholtc03a,NO MISSION, 3636, NA, NA, NA, NA, NA, 53.319355, -4.661552, 1.5, Armor X10 Pro
2023-08-31 18:46:44 UTC+0100, START MISSION, 0438 5200 CE2F 09, T7.3, ukholtc03a,MISSION RUNNING, 3636, 3600, 0.1, 1, 2, 2023-08-31 18:46:40 UTC+0100, 53.319355, -4.661552, 1.5, Armor X10 Pro
2023-08-31 18:47:05 UTC+0100, TAP LOGGER, 04CF DD00 6422 0F, T7.3, ,NO MISSION, 0000, NA, NA, NA, NA, NA, 53.319318, -4.661708, 1.5, Armor X10 Pro
2023-08-31 18:47:06 UTC+0100, DATA DOWNLOADED, 04CF DD00 6422 0F, T7.3, ,NO MISSION, 0000, NA, NA, NA, NA, NA, 53.319318, -4.661708, 1.5, Armor X10 Pro
2023-08-31 18:47:09 UTC+0100, CODE CHANGE, 04CF DD00 6422 0F, T7.3, ukholth02a,NO MISSION, 3636, NA, NA, NA, NA, NA, 53.319318, -4.661708, 1.5, Armor X10 Pro
2023-08-31 18:47:11 UTC+0100, START MISSION, 04CF DD00 6422 0F, T7.3, ukholth02a,MISSION RUNNING, 3636, 3600, 0.1, 1, 2, 2023-08-31 18:47:07 UTC+0100, 53.319318, -4.661708, 1.5, Armor X10 Pro
2023-08-31 18:47:27 UTC+0100, TAP LOGGER, 0474 A200 2324 0B, T7.3, ukagth03a,WAITING TO START, 3636, 3600, 0.1, NA, 3, 2023-08-31 19:23:45 UTC+0100, 53.319305, -4.661788, 1.4, Armor X10 Pro
2023-08-31 18:47:40 UTC+0100, NAME CHANGE, 0474 A200 2324 0B, T7.3, ukholth03a,WAITING TO START, 3636, 3600, 0.1, NA, 3, 2023-08-31 19:23:59 UTC+0100, 53.319305, -4.661788, 1.4, Armor X10 Pro
2023-08-31 18:47:51 UTC+0100, UNKNOW, 04BF 0200 1A52 0A, T2.4, ,WAITING TO START, 0000, 3600, 0.1, NA, -4, 2023-08-31 19:22:56 UTC+0100, 53.319305, -4.661788, 1.4, Armor X10 Pro
2023-08-31 18:48:04 UTC+0100, TAP LOGGER, 04BF 0200 1A52 0A, T2.4, ukagth03b,WAITING TO START, 3636, 3600, 0.1, NA, -3, 2023-08-31 19:23:07 UTC+0100, 53.319338, -4.661822, 2.1, Armor X10 Pro
2023-08-31 18:48:16 UTC+0100, NAME CHANGE, 04BF 0200 1A52 0A, T2.4, ukholth03b,WAITING TO START, 3636, 3600, 0.1, NA, -3, 2023-08-31 19:23:21 UTC+0100, 53.319338, -4.661822, 2.1, Armor X10 Pro
2023-08-31 18:48:45 UTC+0100, TAP LOGGER, 0418 5D00 753C 0F, T2.4, Ukagsc01b,WAITING TO START, 3636, 3600, 0.1, NA, -4, 2023-08-31 19:22:07 UTC+0100, 53.319272, -4.661592, 1.5, Armor X10 Pro
2023-08-31 18:48:54 UTC+0100, NAME CHANGE, 0418 5D00 753C 0F, T2.4, Ukholsc01b,WAITING TO START, 3636, 3600, 0.1, NA, -4, 2023-08-31 19:22:18 UTC+0100, 53.319272, -4.661592, 1.5, Armor X10 Pro
2023-08-31 18:48:58 UTC+0100, TAP LOGGER, 0414 7300 5249 0F, T7.3, ukholsc02a,MISSION RUNNING, 3636, 3600, 0.1, 1, 2, 2023-08-31 18:33:25 UTC+0100, 53.319272, -4.661592, 1.5, Armor X10 Pro
2023-08-31 18:49:33 UTC+0100, TAP LOGGER, 0419 7A00 8247 0D, T2.4, ukagtc03a,WAITING TO START, 3636, 3600, 0.1, NA, -3, 2023-08-31 19:29:32 UTC+0100, 53.319325, -4.661602, 1.5, Armor X10 Pro
2023-08-31 18:49:37 UTC+0100, TAP LOGGER, 04CE DF00 9644 10, T2.4, ,WAITING TO START, 0000, 3600, 0.1, NA, -1842, 2023-08-31 19:00:00 UTC+0100, 53.319325, -4.661602, 1.5, Armor X10 Pro
2023-08-31 18:49:55 UTC+0100, TAP LOGGER, 0413 A300 CD43 0D, T7.3, ukagtc02a,WAITING TO START, 3636, 3600, 0.1, NA, 2, 2023-08-31 19:33:30 UTC+0100, 53.319372, -4.661442, 1.5, Armor X10 Pro
2023-08-31 18:50:03 UTC+0100, NAME CHANGE, 0413 A300 CD43 0D, T7.3, ukholtc02a,WAITING TO START, 3636, 3600, 0.1, NA, 2, 2023-08-31 19:33:39 UTC+0100, 53.319372, -4.661442, 1.5, Armor X10 Pro
2023-08-31 18:50:09 UTC+0100, TAP LOGGER, 048C 4A00 4501 08, T2.4, ukagtc02b,WAITING TO START, 3636, 3600, 0.1, NA, -5, 2023-08-31 19:32:39 UTC+0100, 53.319372, -4.661442, 1.5, Armor X10 Pro
2023-08-31 18:50:18 UTC+0100, NAME CHANGE, 048C 4A00 4501 08, T2.4, ukholtc02b,WAITING TO START, 3636, 3600, 0.1, NA, -4, 2023-08-31 19:32:50 UTC+0100, 53.319372, -4.661442, 1.5, Armor X10 Pro
